5.700000000000000000e+01 1.569768510355230774e+03 -1.040270298038913799e+00 1.794731806463852331e-01
5.800000000000000000e+01 1.591285950217388518e+03 -1.317627766152816848e+00 1.892513191731929889e-01
5.900000000000000000e+01 1.613025989230986397e+03 -1.608143496396067906e+00 1.993138973015649296e-01
6.000000000000000000e+01 1.634956774805805480e+03 -1.912084773157294304e+00 2.096566069811839350e-01
6.100000000000000000e+01 1.657046936567681996e+03 -2.229683552481057873e+00 2.202750500559822466e-01
6.200000000000000000e+01 1.679307352569481964e+03 -2.560954643474508075e+00 2.311668220532281659e-01
6.300000000000000000e+01 1.701757496832784909e+03 -2.905839051995273703e+00 2.423298605972611930e-01
6.400000000000000000e+01 1.724412923682972860e+03 -3.264256194543166956e+00 2.537618406974004315e-01
6.500000000000000000e+01 1.747284946388200979e+03 -3.636103537269474106e+00 2.654601740017221156e-01
6.600000000000000000e+01 1.770380315798373431e+03 -4.021256234986248401e+00 2.774220080508387198e-01
6.700000000000000000e+01 1.793700898984117202e+03 -4.419566770175600290e+00 2.896442255316761805e-01
6.800000000000000000e+01 1.817246731481470079e+03 -4.830855599452831051e+00 3.021227352314460601e-01
6.900000000000000000e+01 1.841026610537593797e+03 -5.254881699044034349e+00 3.148501797332268204e-01
7.000000000000000000e+01 1.865049080891020139e+03 -5.691365375125957193e+00 3.278177597645113850e-01
7.100000000000000000e+01 1.889319020219705862e+03 -6.139996147919183578e+00 3.410158828767662631e-01
7.200000000000000000e+01 1.913837404061479674e+03 -6.600432160709023499e+00 3.544341445841255323e-01
7.300000000000000000e+01 1.938601070734494897e+03 -7.072299588866416187e+00 3.680613095020837666e-01
7.400000000000000000e+01 1.963602486257675309e+03 -7.555192048868832444e+00 3.818852924861902420e-01
7.500000000000000000e+01 1.988829509271168263e+03 -8.048670007321161890e+00 3.958931397707415312e-01
7.600000000000000000e+01 2.014270361814513308e+03 -8.552323718229168037e+00 4.100720429215305995e-01
7.700000000000000000e+01 2.039930107790301690e+03 -9.065976591146963415e+00 4.244126358512409491e-01
7.800000000000000000e+01 2.065816766296693459e+03 -9.589518006800176408e+00 4.389062675568278227e-01
7.900000000000000000e+01 2.091936246095468505e+03 -1.012284377900991394e+01 4.535440249225458631e-01
8.000000000000000000e+01 2.118292217282806632e+03 -1.066585686641192865e+01 4.683167350373315663e-01
8.100000000000000000e+01 2.144885982960065576e+03 -1.121846808417579844e+01 4.832149675121854560e-01
8.200000000000000000e+01 2.171716350904559476e+03 -1.178059681572408834e+01 4.982290367975539813e-01
8.300000000000000000e+01 2.198779505240338494e+03 -1.235217172445153722e+01 5.133490045007127467e-01
8.400000000000000000e+01 2.226071373373557435e+03 -1.293306295430849850e+01 5.285643481797512866e-01
8.500000000000000000e+01 2.253595458745520773e+03 -1.352286425837279715e+01 5.438628995625035545e-01
8.600000000000000000e+01 2.281356077336303315e+03 -1.412107588877939079e+01 5.592317337372052499e-01
8.700000000000000000e+01 2.309355892733414748e+03 -1.472716946326496235e+01 5.746574837860425333e-01
8.800000000000000000e+01 2.337595829739806959e+03 -1.534058752543942639e+01 5.901263374970995290e-01
8.900000000000000000e+01 2.366074987981866343e+03 -1.596074310505746574e+01 6.056240340763048291e-01
9.000000000000000000e+01 2.394790555517413395e+03 -1.658701927829002543e+01 6.211358608593787745e-01
9.100000000000000000e+01 2.423737722443704570e+03 -1.721876872799581548e+01 6.366466500237795145e-01
9.200000000000000000e+01 2.452909594505426867e+03 -1.785531330399286176e+01 6.521407753006519536e-01
9.300000000000000000e+01 2.482299428697324856e+03 -1.849599684430733504e+01 6.676027103176366273e-01
9.400000000000000000e+01 2.511907912339015184e+03 -1.914035368155600381e+01 6.830188068280729219e-01
9.500000000000000000e+01 2.541736824137410167e+03 -1.978796478484589016e+01 6.983757790927547227e-01
9.600000000000000000e+01 2.571786755950779934e+03 -2.043840704441266709e+01 7.136601704411248415e-01
9.700000000000000000e+01 2.602057058270395828e+03 -2.109125356299681897e+01 7.288583576926362939e-01
9.800000000000000000e+01 2.632545785702166540e+03 -2.174607394721989095e+01 7.439565555781141315e-01
9.900000000000000000e+01 2.663249642448274244e+03 -2.240243459896070277e+01 7.589408211611162747e-01
1.000000000000000000e+02 2.694163927788816181e+03 -2.305989900673154480e+01 7.737970582592975655e-01
1.010000000000000000e+02 2.725282481563439433e+03 -2.371802803705439544e+01 7.885110218657697123e-01
1.020000000000000000e+02 2.756597629652982050e+03 -2.437638022583715625e+01 8.030683225704627892e-01
1.030000000000000000e+02 2.788100129461108736e+03 -2.503451206974982668e+01 8.174544309814888443e-01
1.040000000000000000e+02 2.819781127048700910e+03 -2.569196543361753982e+01 8.316549146107864443e-01
1.050000000000000000e+02 2.851638447058789552e+03 -2.634822720769582105e+01 8.456561754520761642e-01
1.060000000000000000e+02 2.883671054786488185e+03 -2.700276471851976723e+01 8.594448207454519206e-01
1.070000000000000000e+02 2.915877088379910674e+03 -2.765503827422251604e+01 8.730074463022179376e-01
1.080000000000000000e+02 2.948253826427880995e+03 -2.830450131432924010e+01 8.863306434808031486e-01
1.090000000000000000e+02 2.980797655547649811e+03 -2.895060055955114109e+01 8.994010061626745989e-01
1.100000000000000000e+02 3.013504037972603783e+03 -2.959277616157941182e+01 9.122051377282526241e-01
1.110000000000000000e+02 3.046367479139975785e+03 -3.023046185287919130e+01 9.247296580328249194e-01
1.120000000000000000e+02 3.079381495278563307e+03 -3.086308509648362630e+01 9.369612103824614957e-01
1.130000000000000000e+02 3.112538580996434575e+03 -3.149006723578775890e+01 9.488864685099275276e-01
1.140000000000000000e+02 3.145830176868644230e+03 -3.211082364434255965e+01 9.604921435505989757e-01
1.150000000000000000e+02 3.179246637024943993e+03 -3.272476387564891098e+01 9.717649910183768780e-01
1.160000000000000000e+02 3.212778555296643390e+03 -3.333130270238431336e+01 9.826922324422016075e-01
1.170000000000000000e+02 3.246420995869224498e+03 -3.392989443648590964e+01 9.932628635183337051e-01
1.180000000000000000e+02 3.280169718526099132e+03 -3.452000308245663973e+01 1.003466518844801980e+00
1.190000000000000000e+02 3.314019845935452395e+03 -3.510109206469144283e+01 1.013293082018357882e+00
1.200000000000000000e+02 3.347965843249978207e+03 -3.567262447355273025e+01 1.022732696276711817e+00
1.210000000000000000e+02 3.382001497706600276e+03 -3.623406331144584414e+01 1.031775775140762574e+00
1.220000000000000000e+02 3.416119898226213536e+03 -3.678487173889447348e+01 1.040413013056832980e+00
1.230000000000000000e+02 3.450313415013401936e+03 -3.732451332061607729e+01 1.048635396038899215e+00
1.240000000000000000e+02 3.484573679156176240e+03 -3.785245227159735038e+01 1.056434212310826570e+00
1.250000000000000000e+02 3.518891562225696362e+03 -3.836815370316963936e+01 1.063801062948600551e+00
1.260000000000000000e+02 3.553257155876007346e+03 -3.887108386908438717e+01 1.070727872522558854e+00
1.270000000000000000e+02 3.587659751443766254e+03 -3.936071041158858463e+01 1.077206899739626023e+00
1.280000000000000000e+02 3.622087819547969048e+03 -3.983650260750017225e+01 1.083230748085544315e+00
1.290000000000000000e+02 3.656530213059629205e+03 -4.029793618562072055e+01 1.088792653443052982e+00
1.300000000000000000e+02 3.690979968547133467e+03 -4.074450785380998497e+01 1.093887360015560528e+00
1.310000000000000000e+02 3.725430885243107696e+03 -4.117572283799786703e+01 1.098510361052224438e+00
1.320000000000000000e+02 3.759876327524439148e+03 -4.159109072974480625e+01 1.102657642985483077e+00
1.330000000000000000e+02 3.794309213266002189e+03 -4.199012576502806127e+01 1.106325698055226514e+00
1.340000000000000000e+02 3.828722002194367178e+03 -4.237234710302794838e+01 1.109511536932966891e+00
1.350000000000000000e+02 3.863106684241526182e+03 -4.273727910491410853e+01 1.112212701346011690e+00
1.360000000000000000e+02 3.897454767898606406e+03 -4.308445161263174583e+01 1.114427276701633440e+00
1.370000000000000000e+02 3.931757268569594089e+03 -4.341340022768793006e+01 1.116153904711242761e+00
1.380000000000000000e+02 3.966004696925046119e+03 -4.372366658993778543e+01 1.117391796014558292e+00
1.390000000000000000e+02 4.000187047255813013e+03 -4.401479865637084998e+01 1.118140742803779286e+00
1.400000000000000000e+02 4.034293785826756448e+03 -4.428635097989721459e+01 1.118401131447756436e+00
1.410000000000000000e+02 4.068313839230465874e+03 -4.453788498813386099e+01 1.118173955116163798e+00
1.420000000000000000e+02 4.102235582740979225e+03 -4.476896926219091455e+01 1.117460826403669394e+00
1.430000000000000000e+02 4.136046828667499540e+03 -4.497917981545784727e+01 1.116263989954107361e+00
1.440000000000000000e+02 4.169735792673039214e+03 -4.516810437242982346e+01 1.114586429566023718e+00
1.450000000000000000e+02 4.203294124685690804e+03 -4.533535509206284786e+01 1.112432174758900105e+00
1.460000000000000000e+02 4.236714156046626158e+03 -4.548055763457044520e+01 1.109806048568929837e+00
1.470000000000000000e+02 4.269987942404050955e+03 -4.560334757312151766e+01 1.106713588832144657e+00
1.480000000000000000e+02 4.303107257687406673e+03 -4.570337069561520593e+01 1.103161061351581207e+00
1.490000000000000000e+02 4.336063588081580747e+03 -4.578028330645604171e+01 1.099155473064450828e+00
1.500000000000000000e+02 4.368848126001107630e+03 -4.583375252832876612e+01 1.094704585209306469e+00
1.510000000000000000e+02 4.401451764064381678e+03 -4.586345660397347501e+01 1.089816926493209159e+00
1.520000000000000000e+02 4.433865089067856388e+03 -4.586908519796053696e+01 1.084501806258898915e+00
1.530000000000000000e+02 4.466078375960258199e+03 -4.585033969846558222e+01 1.078769327651959431e+00
1.540000000000000000e+02 4.498081581816786638e+03 -4.580693351904452015e+01 1.072630400787988325e+00
1.550000000000000000e+02 4.529864339813327206e+03 -4.573859240040855667e+01 1.066096755919763384e+00
1.560000000000000000e+02 4.561415953200648801e+03 -4.564505471219910504e+01 1.059180956604410806e+00
1.570000000000000000e+02 4.592725389278619332e+03 -4.552607175476288148e+01 1.051896412870574560e+00
1.580000000000000000e+02 4.623781273370408599e+03 -4.538140806092683022e+01 1.044257394385580850e+00
1.590000000000000000e+02 4.654571882796687532e+03 -4.521084169777311956e+01 1.036279043622609253e+00
1.600000000000000000e+02 4.685085140849849267e+03 -4.501416456841418068e+01 1.027977389027859845e+00
1.610000000000000000e+02 4.715309458278145939e+03 -4.479118151231482159e+01 1.019368981440469835e+00
1.620000000000000000e+02 4.745236354014307835e+03 -4.454170688330957262e+01 1.010469739577213755e+00
1.630000000000000000e+02 4.774858055767645055e+03 -4.426556824430050341e+01 1.001296027140144096e+00
1.640000000000000000e+02 4.804166671248782222e+03 -4.396260783538392047e+01 9.918650317241300973e-01
1.650000000000000000e+02 4.833154186043144364e+03 -4.363268287009769608e+01 9.821947762506580970e-01
1.660000000000000000e+02 4.861812461484456435e+03 -4.327566583166842662e+01 9.723041304016337705e-01
1.670000000000000000e+02 4.890133232528237386e+03 -4.289144476925877569e+01 9.622128220531832588e-01
1.680000000000000000e+02 4.918108105625285134e+03 -4.247992359421469644e+01 9.519414487094532973e-01
1.690000000000000000e+02 4.945728556595181544e+03 -4.204102237631269645e+01 9.415114889364132322e-01
1.700000000000000000e+02 4.972985928499771035e+03 -4.157467764000713117e+01 9.309453137956557045e-01
1.710000000000000000e+02 4.999871429516667376e+03 -4.108084266067739776e+01 9.202661982781988881e-01
1.720000000000000000e+02 5.026376130812736847e+03 -4.055948776087525687e+01 9.094983327382857308e-01
1.730000000000000000e+02 5.052490964417597752e+03 -4.001060060657205497e+01 8.986668343271865256e-01
1.740000000000000000e+02 5.078206721097107220e+03 -3.943418650340602483e+01 8.877977584270002609e-01
1.750000000000000000e+02 5.103514048226862542e+03 -3.883026869292947936e+01 8.769181100844547494e-01
1.760000000000000000e+02 5.128403447665682506e+03 -3.819888864885613344e+01 8.660558554447079782e-01
1.770000000000000000e+02 5.152865273629113290e+03 -3.754010637330837596e+01 8.552399331851501252e-01
1.780000000000000000e+02 5.176889730562911609e+03 -3.685400069306442106e+01 8.445002659492036878e-01
1.790000000000000000e+02 5.200466871016541518e+03 -3.614066955580570095e+01 8.338677717801253886e-01
1.800000000000000000e+02 5.223587246828279604e+03 -3.540022007839319684e+01 8.233732688012556089e-01
1.810000000000000000e+02 5.246243925005679557e+03 -3.463273718827132086e+01 8.130440680110724294e-01
1.820000000000000000e+02 5.268430628373319450e+03 -3.383831305251340638e+01 8.029071309815846158e-01
1.830000000000000000e+02 5.290141096938714327e+03 -3.301705735844872436e+01 7.929901595785426860e-01
1.840000000000000000e+02 5.311369088172110423e+03 -3.216909757216399157e+01 7.833216033188000749e-01
1.850000000000000000e+02 5.332108377286286668e+03 -3.129457919700484680e+01 7.739306667276730778e-01
1.860000000000000000e+02 5.352352757516340716e+03 -3.039366603207738038e+01 7.648473166963024594e-01
1.870000000000000000e+02 5.372096040399498634e+03 -2.946654043074965301e+01 7.561022898390138414e-01
1.880000000000000000e+02 5.391332056054908207e+03 -2.851340355915322178e+01 7.477270998506785338e-01
1.890000000000000000e+02 5.410054653463432260e+03 -2.753447565468459857e+01 7.397540448640749222e-01
1.900000000000000000e+02 5.428257700747453782e+03 -2.652999628450682934e+01 7.322162148072483001e-01
1.910000000000000000e+02 5.445935085450661063e+03 -2.550022460405093128e+01 7.251474987608721445e-01
1.920000000000000000e+02 5.463080714817858279e+03 -2.444543961551747202e+01 7.185825923156099471e-01
1.930000000000000000e+02 5.479688516074758809e+03 -2.336594042637804947e+01 7.125570049294738251e-01
1.940000000000000000e+02 5.495752436707770357e+03 -2.226204650787678219e+01 7.071070672851871297e-01
1.950000000000000000e+02 5.511266444743814645e+03 -2.113409795353188159e+01 7.022699386475453887e-01
1.960000000000000000e+02 5.526224529030100712e+03 -1.998245573763706773e+01 6.980836142207751394e-01
1.970000000000000000e+02 5.540620699513943691e+03 -1.880750197376320187e+01 6.945869325058974253e-01
1.980000000000000000e+02 5.554448987522546304e+03 -1.760964017325968811e+01 6.918195826580859631e-01
1.990000000000000000e+02 5.567703446042808537e+03 -1.638929550375605615e+01 6.898221118440305277e-01
2.000000000000000000e+02 5.580378150001109134e+03 -1.514691504766342689e+01 6.886359325992954528e-01
2.010000000000000000e+02 5.592467631475873532e+03 -1.388294481559217175e+01 6.883013446686981895e-01
2.020000000000000000e+02 5.603968219397142093e+03 -1.259775841924681750e+01 6.888514277616133441e-01
2.030000000000000000e+02 5.614876796194199414e+03 -1.129172379614248278e+01 6.903177262301510853e-01
2.040000000000000000e+02 5.625190373019186154e+03 -9.965226185335328779e+00 6.927321968559028154e-01
2.050000000000000000e+02 5.634906091312333956e+03 -8.618668317222764941e+00 6.961272103390684363e-01
2.060000000000000000e+02 5.644021224367224931e+03 -7.252470603343645905e+00 7.005355527875828381e-01
2.070000000000000000e+02 5.652533178896042045e+03 -5.867071326178511015e+00 7.059904272062433872e-01
2.080000000000000000e+02 5.660439496594808588e+03 -4.462926828949780322e+00 7.125254549858354158e-01
2.090000000000000000e+02 5.667737855708647658e+03 -3.040511705421972799e+00 7.201746773922604872e-01
2.100000000000000000e+02 5.674426072597028906e+03 -1.600318989701931205e+00 7.289725570556621070e-01
2.110000000000000000e+02 5.680502103299011651e+03 -1.428603460390161783e-01 7.389539794595533229e-01
2.120000000000000000e+02 5.685964045098506176e+03 1.331333741374658430e+00 7.501542544299422133e-01
2.130000000000000000e+02 5.690810138089515021e+03 2.821713778604027834e+00 7.626091176244608194e-01
2.140000000000000000e+02 5.695038766741377913e+03 4.327711072170854045e+00 7.763547320214897463e-01
2.150000000000000000e+02 5.698648461464039428e+03 5.848737539253516360e+00 7.914276894092859838e-01
2.160000000000000000e+02 5.701637900173277558e+03 7.384185517886788119e+00 8.078650118751099507e-01
2.170000000000000000e+02 5.704005909855964092e+03 8.933427577161639377e+00 8.257041532943512063e-01
2.180000000000000000e+02 5.705751468135314099e+03 1.049581632742501291e+01 8.449830008196566045e-01
2.190000000000000000e+02 5.706873704836130855e+03 1.207068423047959094e+01 8.657398763700563382e-01
2.200000000000000000e+02 5.707371903550061688e+03 1.365734340978362837e+01 8.880135381200906508e-01
2.210000000000000000e+02 5.707245503200839266e+03 1.525508546065069027e+01 9.118431819889364354e-01
2.220000000000000000e+02 5.706494099609538353e+03 1.686318126044947263e+01 9.372684431295349450e-01
2.230000000000000000e+02 5.705117447059824372e+03 1.848088077880356295e+01 9.643293974177178374e-01
2.240000000000000000e+02 5.703115602627129192e+03 2.010745247874796604e+01 9.930638344193398748e-01
2.250000000000000000e+02 5.700489366233131477e+03 2.174230472772452316e+01 1.023498878418995339e+00
2.260000000000000000e+02 5.697239871917656274e+03 2.338487182620002613e+01 1.055658831486462335e+00
2.270000000000000000e+02 5.693368449512264306e+03 2.503457502344158314e+01 1.089567848592557731e+00
2.280000000000000000e+02 5.688876626545422369e+03 2.669082242198063781e+01 1.125249932601785519e+00
2.290000000000000000e+02 5.683766130147658259e+03 2.835300888207691017e+01 1.162728929264980060e+00
2.300000000000000000e+02 5.678038888956729352e+03 3.002051592618235532e+01 1.202028522211954220e+00
2.310000000000000000e+02 5.671697035022784803e+03 3.169271164340515767e+01 1.243172227944143504e+00
2.320000000000000000e+02 5.664742905713533219e+03 3.336895059397369323e+01 1.286183390827253525e+00
2.330000000000000000e+02 5.657179045619397584e+03 3.504857371370047758e+01 1.331085178083903253e+00
2.340000000000000000e+02 5.649008208458687477e+03 3.673090821844616016e+01 1.377900574786274923e+00
2.350000000000000000e+02 5.640233358982755817e+03 3.841526750858346873e+01 1.426652378848755065e+00
2.360000000000000000e+02 5.630857674881169260e+03 4.010095107346121068e+01 1.477363196020585079e+00
2.370000000000000000e+02 5.620884548686865855e+03 4.178724439586821404e+01 1.530055434878503151e+00
2.380000000000000000e+02 5.610317589681322715e+03 4.347341885649728965e+01 1.584751301819391500e+00
2.390000000000000000e+02 5.599160625799720037e+03 4.515873163840926452e+01 1.641472796052924954e+00
2.400000000000000000e+02 5.587417705536096037e+03 4.684242563149684457e+01 1.700241704594211534e+00
2.410000000000000000e+02 5.575093099848522797e+03 4.852372933694863377e+01 1.761079597256442364e+00
2.420000000000000000e+02 5.562191304064263022e+03 5.020185677171318162e+01 1.824007821643536698e+00
2.430000000000000000e+02 5.548717039784934059e+03 5.187600737296282460e+01 1.889047498142786052e+00
2.440000000000000000e+02 5.534675256791671927e+03 5.354536590255769823e+01 1.956219514917502345e+00
2.450000000000000000e+02 5.520071134950299893e+03 5.520910235150974898e+01 2.025544522899662692e+00
2.460000000000000000e+02 5.504910086116477942e+03 5.686637184444665394e+01 2.097042930782553771e+00
2.470000000000000000e+02 5.489197756040887725e+03 5.851631454407581145e+01 2.170734900013421953e+00
2.480000000000000000e+02 5.472940026274374759e+03 6.015805555564830343e+01 2.246640339786114104e+00
2.490000000000000000e+02 5.456143016073127910e+03 6.179070483142286463e+01 2.324778902033727501e+00
2.500000000000000000e+02 5.438812874684922463e+03 6.341341147594174998e+01 2.405167324184850575e+00
2.510000000000000000e+02 5.420955140981935983e+03 6.502553033458228526e+01 2.487811297703879099e+00
2.520000000000000000e+02 5.402575350564960900e+03 6.662646483529121610e+01 2.572713120459984903e+00
2.530000000000000000e+02 5.383679243552721346e+03 6.821561346148148175e+01 2.659874296701973950e+00
2.540000000000000000e+02 5.364272766086200136e+03 6.979236976052959562e+01 2.749295526978927651e+00
2.550000000000000000e+02 5.344362071832925722e+03 7.135612235227311828e+01 2.840976698060842409e+00
2.560000000000000000e+02 5.323953523491270971e+03 7.290625493750796693e+01 2.934916872859268278e+00
2.570000000000000000e+02 5.303053694294753768e+03 7.444214630648581021e+01 3.031114280347949830e+00
2.580000000000000000e+02 5.281669369516337611e+03 7.596317034741153407e+01 3.129566305483468369e+00
2.590000000000000000e+02 5.259807547972724024e+03 7.746869605494056543e+01 3.230269479125878362e+00
2.600000000000000000e+02 5.237475443528658616e+03 7.895808753867635232e+01 3.333219467959347870e+00
2.610000000000000000e+02 5.214680486601228040e+03 8.043070403166758808e+01 3.438411064412802531e+00
2.620000000000000000e+02 5.191430325664152406e+03 8.188589989890580512e+01 3.545838176580559775e+00
2.630000000000000000e+02 5.167732828752092246e+03 8.332302464582267021e+01 3.655493818142973250e+00
2.640000000000000000e+02 5.143596084964948204e+03 8.474142292678733668e+01 3.767370098287071922e+00
2.650000000000000000e+02 5.119028405972146174e+03 8.614043455360392443e+01 3.881458211627196508e+00
2.660000000000000000e+02 5.094038327516954269e+03 8.751939450400894316e+01 3.997748428125645681e+00
2.670000000000000000e+02 5.068634610920767045e+03 8.887763293016843136e+01 4.116230083013309837e+00
2.680000000000000000e+02 5.042826244587412475e+03 9.021447516717576320e+01 4.236891566710315082e+00
2.690000000000000000e+02 5.016622445507448901e+03 9.152924174154868808e+01 4.359720314746662773e+00
2.700000000000000000e+02 4.990032660762460182e+03 9.282124837972685327e+01 4.484702797682865949e+00
2.710000000000000000e+02 4.963066569029361744e+03 9.408980601656926979e+01 4.611824511030596874e+00
2.720000000000000000e+02 4.935734082084693000e+03 9.533422080385156505e+01 4.741069965173317691e+00
2.730000000000000000e+02 4.908045346308917033e+03 9.655379411876347717e+01 4.872422675286927074e+00
2.740000000000000000e+02 4.880010744190721198e+03 9.774782257240627814e+01 5.005865151260398882e+00
2.750000000000000000e+02 4.851640895831314992e+03 9.891559801828996967e+01 5.141378887616421700e+00
2.760000000000000000e+02 4.822946660448729745e+03 1.000564075608309480e+02 5.278944353432032166e+00
2.770000000000000000e+02 4.793939137882114665e+03 1.011695335638491997e+02 5.418540982259269612e+00
2.780000000000000000e+02 4.764629670096040172e+03 1.022542536590657676e+02 5.560147162045805835e+00
2.790000000000000000e+02 4.735029237541152725e+03 1.033098980465150589e+02 5.703739468449667172e+00
2.800000000000000000e+02 4.705146610523990603e+03 1.043360246643448335e+02 5.849290341552547012e+00
2.810000000000000000e+02 4.674990104992622946e+03 1.053322531108977103e+02 5.996770269143415710e+00
2.820000000000000000e+02 4.644568179625620360e+03 1.062982082662889383e+02 6.146148521293567590e+00
2.830000000000000000e+02 4.613889436406780078e+03 1.072335203889097244e+02 6.297393139115037286e+00
2.840000000000000000e+02 4.582962621199882051e+03 1.081378252119307177e+02 6.450470923519033839e+00
2.850000000000000000e+02 4.551796624323411379e+03 1.090107640398052666e+02 6.605347423974332166e+00
2.860000000000000000e+02 4.520400481125305305e+03 1.098519838447730166e+02 6.761986927265718705e+00
2.870000000000000000e+02 4.488783372557692928e+03 1.106611373633632383e+02 6.920352446252397094e+00
